chr6	31239404	31239421	4.960097128	3.694245829	-	ENSG00000204525.10	HLA-C	CDS	"ENSG00000204525.10:31236525:31239907:-:gene:ENSG00000204525.10:HLA-C:protein_coding:protein_coding:feature_contains_query|ENST00000487245.1:31236525:31239827:-:transcript:ENSG00000204525.10:HLA-C:retained_intron:protein_coding:feature_contains_query|ENST00000487245.1:31238849:31239827:-:exon:ENSG00000204525.10:HLA-C:retained_intron:protein_coding:feature_contains_query|ENST00000376228.5:31236525:31239863:-:transcript:ENSG00000204525.10:HLA-C:protein_coding:protein_coding:feature_contains_query|ENST00000376228.5:31239375:31239645:-:exon:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000376228.5:31239375:31239645:-:CDS:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000415537.1:31239375:31239645:-:exon:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000415537.1:31239375:31239645:-:CDS:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000415537.1:31237990:31239846:-:transcript:ENSG00000204525.10:HLA-C:protein_coding:protein_coding:feature_contains_query|ENST00000383329.3:31239375:31239645:-:exon:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000383329.3:31239375:31239645:-:CDS:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000383329.3:31236525:31239863:-:transcript:ENSG00000204525.10:HLA-C:protein_coding:protein_coding:feature_contains_query|ENST00000376237.4:31239375:31239645:-:exon:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000376237.4:31239375:31239645:-:CDS:ENSG00000204525.10:HLA-C:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000376237.4:31236525:31239882:-:transcript:ENSG00000204525.10:HLA-C:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000495835.1:31237997:31239907:-:transcript:ENSG00000204525.10:HLA-C:retained_intron:protein_coding:feature_contains_query|ENST00000495835.1:31239375:31239907:-:exon:ENSG00000204525.10:HLA-C:retained_intron:protein_coding:feature_contains_query|ENST00000484378.1:31238875:31239867:-:transcript:ENSG00000204525.10:HLA-C:retained_intron:protein_coding:feature_contains_query|ENST00000484378.1:31238875:31239645:-:exon:ENSG00000204525.10:HLA-C:retained_intron:protein_coding:feature_contains_query"
chr11	43702410	43702504	9.355659901	3.543469849	+	ENSG00000149084.7	HSD17B12	CDS	ENSG00000149084.7:43577985:43878167:+:gene:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000532864.1:43600438:43859948:+:transcript:ENSG00000149084.7:HSD17B12:processed_transcript:protein_coding:feature_contains_query|ENST00000532864.1:43663084:43771960:+:distintron500:ENSG00000149084.7:HSD17B12:processed_transcript:protein_coding:feature_contains_query|ENST00000529261.1:43665815:43852555:+:transcript:ENSG00000149084.7:HSD17B12:processed_transcript:protein_coding:feature_contains_query|ENST00000529261.1:43695189:43771960:+:distintron500:ENSG00000149084.7:HSD17B12:processed_transcript:protein_coding:feature_contains_query|ENST00000527433.1:43702229:43775671:+:transcript:ENSG00000149084.7:HSD17B12:processed_transcript:protein_coding:feature_contains_query|ENST00000527433.1:43702354:43702854:+:proxintron500:ENSG00000149084.7:HSD17B12:processed_transcript:protein_coding:feature_contains_query|ENST00000531185.1:43702258:43859945:+:transcript:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000531185.1:43702258:43702537:+:exon:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000531185.1:43702377:43702537:+:CDS:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000278353.4:43702258:43702537:+:exon:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000278353.4:43702377:43702537:+:CDS:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000278353.4:43702258:43878160:+:transcript:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000395700.4:43702377:43702537:+:CDS:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000395700.4:43702330:43777086:+:transcript:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query|ENST00000395700.4:43702330:43702537:+:exon:ENSG00000149084.7:HSD17B12:protein_coding:protein_coding:feature_contains_query
chr17	80200750	80200804	3.348994669	3.679372157	-	ENSG00000141551.10	CSNK1D	3utr	ENSG00000141551.10:80196898:80231607:-:gene:ENSG00000141551.10:CSNK1D:protein_coding:protein_coding:feature_contains_query|ENST00000584672.1:80196898:80206856:-:transcript:ENSG00000141551.10:CSNK1D:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000584672.1:80198438:80206250:-:distintron500:ENSG00000141551.10:CSNK1D:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000398519.5:80197602:80231304:-:transcript:ENSG00000141551.10:CSNK1D:protein_coding:protein_coding:feature_contains_query|ENST00000398519.5:80198438:80206250:-:distintron500:ENSG00000141551.10:CSNK1D:protein_coding:protein_coding:feature_contains_query|ENST00000314028.6:80200542:80231607:-:transcript:ENSG00000141551.10:CSNK1D:protein_coding:protein_coding:feature_contains_query|ENST00000314028.6:80200542:80202707:-:exon:ENSG00000141551.10:CSNK1D:protein_coding:protein_coding:feature_contains_query|ENST00000314028.6:80200542:80202659:-:3utr:ENSG00000141551.10:CSNK1D:protein_coding:protein_coding:feature_contains_query|ENST00000581241.1:80200548:80231245:-:transcript:ENSG00000141551.10:CSNK1D:retained_intron:protein_coding:feature_contains_query|ENST00000581241.1:80200548:80202707:-:exon:ENSG00000141551.10:CSNK1D:retained_intron:protein_coding:feature_contains_query
chr3	126733372	126733393	13.39137781	4.647691126	+	ENSG00000114554.7	PLXNA1	CDS	ENSG00000114554.7:126707436:126756235:+:gene:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126707436:126756235:+:transcript:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126733320:126733472:+:exon:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126733320:126733472:+:CDS:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126733320:126733472:+:exon:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126733320:126733472:+:CDS:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126707436:126756235:+:transcript:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query
chr3	126733364	126733372	11.04456901	4.515584828	+	ENSG00000114554.7	PLXNA1	CDS	ENSG00000114554.7:126707436:126756235:+:gene:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126707436:126756235:+:transcript:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126733320:126733472:+:exon:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126733320:126733472:+:CDS:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126733320:126733472:+:exon:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126733320:126733472:+:CDS:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126707436:126756235:+:transcript:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query
chr3	126733393	126733413	10.5286496	3.772871414	+	ENSG00000114554.7	PLXNA1	CDS	ENSG00000114554.7:126707436:126756235:+:gene:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126707436:126756235:+:transcript:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126733320:126733472:+:exon:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000393409.2:126733320:126733472:+:CDS:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126733320:126733472:+:exon:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126733320:126733472:+:CDS:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query|ENST00000251772.4:126707436:126756235:+:transcript:ENSG00000114554.7:PLXNA1:protein_coding:protein_coding:feature_contains_query
chr20	43535095	43535182	8.211476558	3.393435906	+	ENSG00000166913.8	YWHAB	3utr	ENSG00000166913.8:43514316:43537173:+:gene:ENSG00000166913.8:YWHAB:protein_coding:protein_coding:feature_contains_query|ENST00000353703.4:43514316:43537173:+:transcript:ENSG00000166913.8:YWHAB:protein_coding:protein_coding:feature_contains_query|ENST00000353703.4:43535022:43537173:+:exon:ENSG00000166913.8:YWHAB:protein_coding:protein_coding:feature_contains_query|ENST00000353703.4:43535076:43537173:+:3utr:ENSG00000166913.8:YWHAB:protein_coding:protein_coding:feature_contains_query|ENST00000372839.3:43535022:43537173:+:exon:ENSG00000166913.8:YWHAB:protein_coding:protein_coding:feature_contains_query|ENST00000372839.3:43535076:43537173:+:3utr:ENSG00000166913.8:YWHAB:protein_coding:protein_coding:feature_contains_query|ENST00000372839.3:43514351:43537173:+:transcript:ENSG00000166913.8:YWHAB:protein_coding:protein_coding:feature_contains_query|ENST00000479421.1:43514342:43535161:+:transcript:ENSG00000166913.8:YWHAB:processed_transcript:protein_coding:partial_by_65_bases|ENST00000479421.1:43535022:43535161:+:exon:ENSG00000166913.8:YWHAB:processed_transcript:protein_coding:partial_by_65_bases|ENST00000479758.1:43535022:43535161:+:exon:ENSG00000166913.8:YWHAB:processed_transcript:protein_coding:partial_by_65_bases|ENST00000479758.1:43534231:43535161:+:transcript:ENSG00000166913.8:YWHAB:processed_transcript:protein_coding:partial_by_65_bases
chr1	231136162	231136184	12.10237291	3.246500683	+	ENSG00000173409.9	ARV1	3utr	"ENSG00000173409.9:231114726:231136341:+:gene:ENSG00000173409.9:ARV1:protein_coding:protein_coding:feature_contains_query|ENST00000310256.2:231114794:231136341:+:transcript:ENSG00000173409.9:ARV1:protein_coding:protein_coding:feature_contains_query|ENST00000310256.2:231135883:231136341:+:exon:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000310256.2:231135883:231136341:+:3utr:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000366658.2:231135883:231136341:+:exon:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000366658.2:231135883:231136341:+:3utr:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000366658.2:231114839:231136341:+:transcript:ENSG00000173409.9:ARV1:protein_coding:protein_coding:feature_contains_query|ENST00000459891.1:231135883:231136341:+:exon:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000459891.1:231135883:231136341:+:3utr:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000459891.1:231131505:231136341:+:transcript:ENSG00000173409.9:ARV1:nonsense_mediated_decay:protein_coding:feature_contains_query"
chr1	231136196	231136225	12.40773439	3.237110766	+	ENSG00000173409.9	ARV1	3utr	"ENSG00000173409.9:231114726:231136341:+:gene:ENSG00000173409.9:ARV1:protein_coding:protein_coding:feature_contains_query|ENST00000310256.2:231114794:231136341:+:transcript:ENSG00000173409.9:ARV1:protein_coding:protein_coding:feature_contains_query|ENST00000310256.2:231135883:231136341:+:exon:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000310256.2:231135883:231136341:+:3utr:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000366658.2:231135883:231136341:+:exon:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000366658.2:231135883:231136341:+:3utr:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000366658.2:231114839:231136341:+:transcript:ENSG00000173409.9:ARV1:protein_coding:protein_coding:feature_contains_query|ENST00000459891.1:231135883:231136341:+:exon:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000459891.1:231135883:231136341:+:3utr:ENSG00000173409.9:ARV1:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000459891.1:231131505:231136341:+:transcript:ENSG00000173409.9:ARV1:nonsense_mediated_decay:protein_coding:feature_contains_query"
chr4	166024114	166024176	3.612303962	3.441153135	-	ENSG00000170088.9	TMEM192	CDS	ENSG00000170088.9:165995573:166129701:-:gene:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000306480.6:165995573:166034071:-:transcript:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000306480.6:166024101:166024248:-:exon:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000306480.6:166024101:166024248:-:CDS:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000505095.1:166024101:166024248:-:exon:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000505095.1:166006737:166034006:-:transcript:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000505095.1:166024101:166024248:-:5utr:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000506087.1:166024101:166024248:-:exon:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000506087.1:166024101:166024248:-:CDS:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query|ENST00000506087.1:165999571:166129701:-:transcript:ENSG00000170088.9:TMEM192:protein_coding:protein_coding:feature_contains_query
