chr11	108368906	108368944	3.04291010437539	3.47805710091066	-	ENSG00000178202.8	KDELC2	CDS	ENSG00000178202.8:108342831:108369159:-:gene:ENSG00000178202.8:KDELC2:protein_coding:protein_coding:feature_contains_query|ENST00000323468.5:108342831:108369159:-:transcript:ENSG00000178202.8:KDELC2:protein_coding:protein_coding:feature_contains_query|ENST00000323468.5:108368891:108369159:-:exon:ENSG00000178202.8:KDELC2:protein_coding:protein_coding:feature_contains_query|ENST00000323468.5:108368891:108369093:-:CDS:ENSG00000178202.8:KDELC2:protein_coding:protein_coding:feature_contains_query
chr21	44268751	44268796	4.1787682320964	3.00750394543744	-	ENSG00000160193.7	WDR4	distintron500	ENSG00000160193.7:44263203:44299678:-:gene:ENSG00000160193.7:WDR4:protein_coding:protein_coding:feature_contains_query|ENST00000330317.2:44263203:44299641:-:transcript:ENSG00000160193.7:WDR4:protein_coding:protein_coding:feature_contains_query|ENST00000330317.2:44263891:44269650:-:distintron500:ENSG00000160193.7:WDR4:protein_coding:protein_coding:feature_contains_query
chr3	105293665	105293738	3.121593112419	3.0554661554367	+	ENSG00000170017.8	ALCAM	3utr	ENSG00000170017.8:105085752:105295744:+:gene:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000306107.5:105085752:105295744:+:transcript:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000306107.5:105293320:105295744:+:exon:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000306107.5:105293320:105295744:+:3utr:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000472644.2:105086186:105295705:+:transcript:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000472644.2:105293320:105295705:+:exon:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000472644.2:105293320:105295705:+:3utr:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000465413.2:105252445:105294758:+:transcript:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000465413.2:105293320:105294758:+:exon:ENSG00000170017.8:ALCAM:protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000465413.2:105293320:105294758:+:3utr:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000491388.2:105293320:105294758:+:exon:ENSG00000170017.8:ALCAM:protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000491388.2:105263445:105294758:+:transcript:ENSG00000170017.8:ALCAM:retained_intron:protein_coding:feature_contains_query|ENST00000389927.4:105293320:105294758:+:exon:ENSG00000170017.8:ALCAM:protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000389927.4:105293320:105294758:+:3utr:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query|ENST00000389927.4:105252445:105294758:+:transcript:ENSG00000170017.8:ALCAM:protein_coding:protein_coding:feature_contains_query
chr1	204380325	204380375	3.98647645796203	3.13902114835434	-	ENSG00000158615.8	PPP1R15B	CDS	ENSG00000158615.8:204372514:204380919:-:gene:ENSG00000158615.8:PPP1R15B:protein_coding:protein_coding:feature_contains_query|ENST00000367188.4:204372514:204380919:-:transcript:ENSG00000158615.8:PPP1R15B:protein_coding:protein_coding:feature_contains_query|ENST00000367188.4:204378619:204380919:-:exon:ENSG00000158615.8:PPP1R15B:protein_coding:protein_coding:feature_contains_query|ENST00000367188.4:204378619:204380539:-:CDS:ENSG00000158615.8:PPP1R15B:protein_coding:protein_coding:feature_contains_query
chr15	45007620	45007627	11.3010734272838	3.67156866246528	+	ENSG00000166710.13	B2M	CDS	ENSG00000166710.13:45003674:45011075:+:gene:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000558401.1:45003674:45011075:+:transcript:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000558401.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000558401.1:45007620:45007899:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000560681.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000560681.1:45004156:45008757:+:transcript:ENSG00000166710.13:B2M:retained_intron:protein_coding:feature_contains_query|ENST00000559907.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000559907.1:45004124:45009902:+:transcript:ENSG00000166710.13:B2M:processed_transcript:protein_coding:feature_contains_query|ENST00000559916.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000559916.1:45007620:45007899:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559916.1:45003710:45009227:+:transcript:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000561424.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000561424.1:45007620:45007899:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000561424.1:45003706:45011049:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559720.1:45003684:45009963:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559720.1:45007620:45008554:+:exon:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559720.1:45007620:45007919:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000544417.1:45007620:45007919:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000544417.1:45003714:45008550:+:transcript:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000544417.1:45007620:45008550:+:exon:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000349264.6:45003714:45010265:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000349264.6:45007243:45007743:+:proxintron500:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000557901.1:45003716:45009820:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000557901.1:45007131:45007631:+:proxintron500:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559220.1:45006704:45010342:+:transcript:ENSG00000166710.13:B2M:processed_transcript:protein_coding:feature_contains_query|ENST00000559220.1:45007246:45009304:+:distintron500:ENSG00000166710.13:B2M:processed_transcript:protein_coding:feature_contains_query
chr15	45007637	45007680	16.3829367222104	3.53883809085112	+	ENSG00000166710.13	B2M	CDS	ENSG00000166710.13:45003674:45011075:+:gene:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000558401.1:45003674:45011075:+:transcript:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000558401.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000558401.1:45007620:45007899:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000560681.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000560681.1:45004156:45008757:+:transcript:ENSG00000166710.13:B2M:retained_intron:protein_coding:feature_contains_query|ENST00000559907.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000559907.1:45004124:45009902:+:transcript:ENSG00000166710.13:B2M:processed_transcript:protein_coding:feature_contains_query|ENST00000559916.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000559916.1:45007620:45007899:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559916.1:45003710:45009227:+:transcript:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000561424.1:45007620:45007899:+:exon:ENSG00000166710.13:B2M:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000561424.1:45007620:45007899:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000561424.1:45003706:45011049:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559720.1:45003684:45009963:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559720.1:45007620:45008554:+:exon:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559720.1:45007620:45007919:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000544417.1:45007620:45007919:+:CDS:ENSG00000166710.13:B2M:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000544417.1:45003714:45008550:+:transcript:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000544417.1:45007620:45008550:+:exon:ENSG00000166710.13:B2M:protein_coding:protein_coding:feature_contains_query|ENST00000349264.6:45003714:45010265:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000349264.6:45007243:45007743:+:proxintron500:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000557901.1:45003716:45009820:+:transcript:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000557901.1:45007631:45007899:+:exon:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000557901.1:45007631:45007717:+:CDS:ENSG00000166710.13:B2M:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000559220.1:45006704:45010342:+:transcript:ENSG00000166710.13:B2M:processed_transcript:protein_coding:feature_contains_query|ENST00000559220.1:45007246:45009304:+:distintron500:ENSG00000166710.13:B2M:processed_transcript:protein_coding:feature_contains_query
chr8	99057602	99057627	52.8925186810888	4.44537952444029	-	ENSG00000156482.6	RPL30	5utr	ENSG00000156482.6:99037078:99058697:-:gene:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000518164.1:99037078:99057776:-:transcript:ENSG00000156482.6:RPL30:processed_transcript:protein_coding:feature_contains_query|ENST00000518164.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000287038.3:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000287038.3:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000287038.3:99053948:99057818:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000518850.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000518850.1:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000518850.1:99053948:99057773:-:transcript:ENSG00000156482.6:RPL30:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000521726.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000521726.1:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000521726.1:99054034:99058697:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000520998.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000520998.1:99056660:99057773:-:transcript:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000396070.2:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000396070.2:99053948:99057772:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000396070.2:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000523172.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000523172.1:99054027:99057774:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000523172.1:99057574:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000521291.1:99053948:99057742:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000521291.1:99057574:99057742:-:exon:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000521291.1:99057595:99057742:-:5utr:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000517489.1:99054872:99057778:-:transcript:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000517489.1:99057170:99057627:-:exon:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000521112.1:99057095:99057776:-:transcript:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000521112.1:99057095:99057627:-:exon:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query
chr8	99057596	99057602	20.5306346012336	3.49334244191287	-	ENSG00000156482.6	RPL30	5utr	ENSG00000156482.6:99037078:99058697:-:gene:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000518164.1:99037078:99057776:-:transcript:ENSG00000156482.6:RPL30:processed_transcript:protein_coding:feature_contains_query|ENST00000518164.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000287038.3:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000287038.3:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000287038.3:99053948:99057818:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000518850.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000518850.1:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000518850.1:99053948:99057773:-:transcript:ENSG00000156482.6:RPL30:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000521726.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000521726.1:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000521726.1:99054034:99058697:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000520998.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000520998.1:99056660:99057773:-:transcript:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000396070.2:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000396070.2:99053948:99057772:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000396070.2:99057595:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding,nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000523172.1:99057574:99057627:-:exon:ENSG00000156482.6:RPL30:processed_transcript,nonsense_mediated_decay,retained_intron,protein_coding:protein_coding:feature_contains_query|ENST00000523172.1:99054027:99057774:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000523172.1:99057574:99057627:-:5utr:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000521291.1:99053948:99057742:-:transcript:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000521291.1:99057574:99057742:-:exon:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000521291.1:99057595:99057742:-:5utr:ENSG00000156482.6:RPL30:protein_coding:protein_coding:feature_contains_query|ENST00000517489.1:99054872:99057778:-:transcript:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000517489.1:99057170:99057627:-:exon:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000521112.1:99057095:99057776:-:transcript:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query|ENST00000521112.1:99057095:99057627:-:exon:ENSG00000156482.6:RPL30:retained_intron:protein_coding:feature_contains_query
chr2	220404346	220404405	5.74117960523446	3.84653989799376	-	ENSG00000123989.9	CHPF	CDS	ENSG00000123989.9:220403668:220408509:-:gene:ENSG00000123989.9:CHPF:protein_coding:protein_coding:feature_contains_query|ENST00000243776.6:220403668:220408509:-:transcript:ENSG00000123989.9:CHPF:protein_coding:protein_coding:feature_contains_query|ENST00000243776.6:220403668:220405364:-:exon:ENSG00000123989.9:CHPF:protein_coding:protein_coding:feature_contains_query|ENST00000243776.6:220404107:220405364:-:CDS:ENSG00000123989.9:CHPF:protein_coding:protein_coding:feature_contains_query|ENST00000535926.1:220404107:220405364:-:CDS:ENSG00000123989.9:CHPF:protein_coding:protein_coding:feature_contains_query|ENST00000535926.1:220404093:220407819:-:transcript:ENSG00000123989.9:CHPF:protein_coding:protein_coding:feature_contains_query|ENST00000535926.1:220404093:220405364:-:exon:ENSG00000123989.9:CHPF:protein_coding:protein_coding:feature_contains_query
chr12	56553842	56553901	6.64350967703445	3.83517985974372	+	ENSG00000092841.14	MYL6	CDS	ENSG00000092841.14:56551944:56557280:+:gene:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000550697.1:56551944:56555358:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000550697.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000550697.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000547408.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000547408.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000547408.1:56552151:56556792:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000552297.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000552297.1:56552139:56554104:+:transcript:ENSG00000092841.14:MYL6:processed_transcript:protein_coding:feature_contains_query|ENST00000547649.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000547649.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000547649.1:56552145:56555358:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000549392.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000549392.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000549392.1:56552165:56554104:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000550184.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000550184.1:56552132:56555334:+:transcript:ENSG00000092841.14:MYL6:retained_intron:protein_coding:feature_contains_query|ENST00000348108.4:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000348108.4:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000348108.4:56552139:56555371:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000293422.5:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000293422.5:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000293422.5:56552139:56555358:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000550639.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000550639.1:56552154:56553932:+:transcript:ENSG00000092841.14:MYL6:processed_transcript:protein_coding:feature_contains_query|ENST00000548580.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000548580.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000548580.1:56552129:56555359:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000536128.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000536128.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000536128.1:56552145:56554579:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000548293.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000548293.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000548293.1:56552179:56554729:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000551589.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000551589.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000551589.1:56552152:56555082:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000548400.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000548400.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000548400.1:56552165:56555359:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000549566.1:56553758:56553932:+:exon:ENSG00000092841.14:MYL6:processed_transcript,protein_coding,retained_intron:protein_coding:feature_contains_query|ENST00000549566.1:56553758:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000549566.1:56552141:56555249:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000549017.1:56552140:56555358:+:transcript:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000549017.1:56553808:56553932:+:exon:ENSG00000092841.14:MYL6:protein_coding:protein_coding:feature_contains_query|ENST00000549017.1:56553895:56553932:+:CDS:ENSG00000092841.14:MYL6:protein_coding:protein_coding:partial_by_6_bases|ENST00000549017.1:56553895:56553898:+:start_codon:ENSG00000092841.14:MYL6:protein_coding:protein_coding:query_contains_feature|ENST00000549017.1:56553808:56553895:+:5utr:ENSG00000092841.14:MYL6:protein_coding:protein_coding:partial_by_52_bases|ENST00000547703.1:56552141:56554064:+:transcript:ENSG00000092841.14:MYL6:retained_intron:protein_coding:feature_contains_query|ENST00000547703.1:56553370:56553932:+:exon:ENSG00000092841.14:MYL6:retained_intron:protein_coding:feature_contains_query|ENST00000548725.1:56552147:56554127:+:transcript:ENSG00000092841.14:MYL6:retained_intron:protein_coding:feature_contains_query|ENST00000548725.1:56553758:56554127:+:exon:ENSG00000092841.14:MYL6:retained_intron:protein_coding:feature_contains_query|ENST00000546845.1:56553819:56556754:+:transcript:ENSG00000092841.14:MYL6:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000546845.1:56553819:56553932:+:exon:ENSG00000092841.14:MYL6:nonsense_mediated_decay:protein_coding:feature_contains_query|ENST00000546845.1:56553819:56553932:+:CDS:ENSG00000092841.14:MYL6:nonsense_mediated_decay:protein_coding:feature_contains_query
